match_date,home_team_raw,away_team_raw,home_goals,away_goals,result,home_goals_ht,away_goals_ht,result_ht,referee,home_shots,away_shots,home_shots_target,away_shots_target,home_corners,away_corners,home_fouls,away_fouls,home_yellows,away_yellows,home_reds,away_reds,odds_home_b365_close,odds_draw_b365_close,odds_away_b365_close,season,home_team,away_team
2010-11-28,Tottenham,Liverpool,2,1,H,0,1,A,M Atkinson,20,12,13,8,5,8,6,16,0,5,0,0,2.0,3.4,3.8,2010-11,Tottenham Hotspur,Liverpool
2010-12-04,Arsenal,Fulham,2,1,H,1,1,D,C Foy,15,11,9,7,3,7,7,5,0,0,0,0,1.29,5.25,12.0,2010-11,Arsenal,Fulham
2010-12-04,Birmingham,Tottenham,1,1,D,0,1,A,K Friend,13,10,5,5,6,11,14,7,1,1,0,0,3.5,3.4,2.1,2010-11,Birmingham City,Tottenham Hotspur
2010-12-04,Blackburn,Wolves,3,0,H,2,0,H,H Webb,10,10,7,7,8,11,9,11,0,2,0,0,1.73,3.6,5.0,2010-11,Blackburn Rovers,Wolverhampton Wanderers
2010-12-04,Chelsea,Everton,1,1,D,1,0,H,L Probert,12,16,5,7,7,2,7,11,1,4,0,0,1.36,4.75,9.0,2010-11,Chelsea,Everton
2010-12-04,Man City,Bolton,1,0,H,1,0,H,A Marriner,19,7,10,2,8,8,12,18,3,2,1,0,1.53,4.0,6.5,2010-11,Manchester City,Bolton Wanderers
2010-12-04,Wigan,Stoke,2,2,D,2,2,D,M Jones,15,11,8,7,5,4,11,10,1,4,0,0,2.75,3.2,2.63,2010-11,Wigan Athletic,Stoke City
2010-12-05,Sunderland,West Ham,1,0,H,1,0,H,M Atkinson,17,8,12,2,9,3,6,8,1,3,0,0,1.83,3.5,4.5,2010-11,Sunderland,West Ham United
2010-12-05,West Brom,Newcastle,3,1,H,1,0,H,M Dean,20,11,12,7,7,3,11,9,0,5,0,0,2.25,3.3,3.25,2010-11,West Bromwich Albion,Newcastle United
2010-12-06,Liverpool,Aston Villa,3,0,H,2,0,H,P Dowd,12,5,7,2,4,3,12,13,0,1,0,0,1.62,3.75,6.0,2010-11,Liverpool,Aston Villa
2010-12-11,Aston Villa,West Brom,2,1,H,1,0,H,M Halsey,6,11,3,4,6,13,8,14,0,2,0,0,2.1,3.3,3.6,2010-11,Aston Villa,West Bromwich Albion
2010-12-11,Everton,Wigan,0,0,D,0,0,D,M Oliver,16,5,8,4,9,4,13,18,2,4,0,0,1.4,4.5,9.0,2010-11,Everton,Wigan Athletic
2010-12-11,Fulham,Sunderland,0,0,D,0,0,D,N Swarbrick,14,11,13,2,4,3,14,10,0,1,0,0,2.2,3.25,3.4,2010-11,Fulham,Sunderland
2010-12-11,Newcastle,Liverpool,3,1,H,1,0,H,L Mason,8,16,5,7,2,5,19,13,2,1,0,0,3.8,3.4,2.0,2010-11,Newcastle United,Liverpool
2010-12-11,Stoke,Blackpool,0,1,A,0,0,D,A Taylor,16,10,5,5,10,4,12,11,0,2,0,0,1.62,4.0,5.5,2010-11,Stoke City,Blackpool
2010-12-11,West Ham,Man City,1,3,A,0,1,A,P Dowd,13,12,3,7,2,6,10,13,1,3,0,0,4.5,3.6,1.8,2010-11,West Ham United,Manchester City
2010-12-12,Bolton,Blackburn,2,1,H,0,0,D,M Clattenburg,12,16,7,11,3,10,12,13,4,3,1,0,2.0,3.3,4.0,2010-11,Bolton Wanderers,Blackburn Rovers
2010-12-12,Tottenham,Chelsea,1,1,D,1,0,H,M Dean,10,13,3,7,1,7,9,13,2,2,0,0,2.8,3.25,2.6,2010-11,Tottenham Hotspur,Chelsea
2010-12-12,Wolves,Birmingham,1,0,H,1,0,H,M Atkinson,14,3,9,0,7,2,9,15,2,4,0,0,2.4,3.25,3.0,2010-11,Wolverhampton Wanderers,Birmingham City
2010-12-13,Man United,Arsenal,1,0,H,1,0,H,H Webb,14,11,10,6,5,4,7,16,0,4,0,0,2.0,3.4,3.8,2010-11,Manchester United,Arsenal
2010-12-18,Blackburn,West Ham,1,1,D,0,0,D,M Dean,13,11,5,3,9,4,12,10,2,3,0,0,1.8,3.6,4.5,2010-11,Blackburn Rovers,West Ham United
2010-12-18,Sunderland,Bolton,1,0,H,1,0,H,C Foy,13,12,5,8,2,5,6,13,1,3,0,0,2.2,3.2,3.5,2010-11,Sunderland,Bolton Wanderers
2010-12-20,Man City,Everton,1,2,A,0,2,A,P Walton,25,4,15,3,11,0,8,13,3,2,1,1,1.73,3.6,5.0,2010-11,Manchester City,Everton
2010-12-26,Aston Villa,Tottenham,1,2,A,0,1,A,M Atkinson,26,13,15,8,8,4,13,11,3,3,0,1,3.2,3.3,2.3,2010-11,Aston Villa,Tottenham Hotspur
2010-12-26,Blackburn,Stoke,0,2,A,0,0,D,M Jones,12,11,8,9,5,3,12,20,1,4,0,0,2.3,3.2,3.2,2010-11,Blackburn Rovers,Stoke City
2010-12-26,Bolton,West Brom,2,0,H,1,0,H,H Webb,12,15,8,9,5,7,8,8,1,1,0,0,2.1,3.25,3.75,2010-11,Bolton Wanderers,West Bromwich Albion
2010-12-26,Fulham,West Ham,1,3,A,1,2,A,M Halsey,13,10,6,7,8,4,12,10,1,1,0,0,1.91,3.4,4.2,2010-11,Fulham,West Ham United
2010-12-26,Man United,Sunderland,2,0,H,1,0,H,P Dowd,14,6,10,2,5,3,9,10,0,2,0,0,1.29,5.5,11.0,2010-11,Manchester United,Sunderland
2010-12-26,Newcastle,Man City,1,3,A,0,2,A,C Foy,20,9,10,6,6,3,7,15,1,5,0,0,3.25,3.25,2.25,2010-11,Newcastle United,Manchester City
2010-12-26,Wolves,Wigan,1,2,A,0,2,A,M Dean,8,13,4,8,7,3,7,14,1,3,0,0,2.1,3.3,3.6,2010-11,Wolverhampton Wanderers,Wigan Athletic
2010-12-27,Arsenal,Chelsea,3,1,H,1,0,H,M Clattenburg,10,10,8,4,4,6,12,16,2,3,0,0,2.63,3.2,2.75,2010-11,Arsenal,Chelsea
2010-12-28,Birmingham,Man United,1,1,D,0,0,D,L Mason,8,10,3,4,4,4,10,11,3,3,0,0,6.5,4.33,1.5,2010-11,Birmingham City,Manchester United
2010-12-28,Man City,Aston Villa,4,0,H,3,0,H,M Oliver,11,9,8,4,8,6,14,12,1,2,0,0,1.44,4.2,8.0,2010-11,Manchester City,Aston Villa
2010-12-28,Stoke,Fulham,0,2,A,0,2,A,K Friend,14,4,8,3,9,2,8,12,1,2,0,0,1.83,3.4,4.75,2010-11,Stoke City,Fulham
2010-12-28,Sunderland,Blackpool,0,2,A,0,0,D,A Marriner,32,9,16,4,9,2,6,5,2,0,0,0,1.62,3.75,6.0,2010-11,Sunderland,Blackpool
2010-12-28,Tottenham,Newcastle,2,0,H,0,0,D,A Taylor,13,12,8,8,9,7,9,16,2,4,1,0,1.53,4.0,6.5,2010-11,Tottenham Hotspur,Newcastle United
2010-12-28,West Brom,Blackburn,1,3,A,1,1,D,P Dowd,21,6,11,4,8,5,9,13,1,3,1,1,1.83,3.5,4.5,2010-11,West Bromwich Albion,Blackburn Rovers
2010-12-28,West Ham,Everton,1,1,D,1,1,D,H Webb,11,13,2,5,4,7,12,15,1,0,0,0,3.4,3.2,2.25,2010-11,West Ham United,Everton
2010-12-29,Chelsea,Bolton,1,0,H,0,0,D,M Jones,12,6,7,2,6,3,12,24,1,1,0,0,1.29,5.5,11.0,2010-11,Chelsea,Bolton Wanderers
2010-12-29,Liverpool,Wolves,0,1,A,0,0,D,P Walton,9,7,5,3,2,8,8,11,1,1,0,0,1.33,5.0,10.0,2010-11,Liverpool,Wolverhampton Wanderers
2010-12-29,Wigan,Arsenal,2,2,D,1,2,A,L Probert,7,15,5,9,3,4,16,11,1,0,1,0,6.5,4.2,1.5,2010-11,Wigan Athletic,Arsenal
2011-01-01,Birmingham,Arsenal,0,3,A,0,1,A,P Walton,2,18,1,11,4,5,7,9,3,1,0,0,5.5,3.6,1.67,2010-11,Birmingham City,Arsenal
2011-01-01,Liverpool,Bolton,2,1,H,0,1,A,K Friend,16,10,7,4,7,4,11,16,2,2,0,0,1.7,3.75,5.0,2010-11,Liverpool,Bolton Wanderers
2011-01-01,Man City,Blackpool,1,0,H,1,0,H,M Clattenburg,15,8,4,6,10,4,11,9,0,0,0,0,1.29,5.5,10.0,2010-11,Manchester City,Blackpool
2011-01-01,Stoke,Everton,2,0,H,1,0,H,A Marriner,7,15,3,10,1,5,14,8,4,1,0,0,2.63,3.2,2.75,2010-11,Stoke City,Everton
2011-01-01,Sunderland,Blackburn,3,0,H,2,0,H,M Dean,13,11,7,3,3,2,13,9,1,2,0,0,1.83,3.5,4.5,2010-11,Sunderland,Blackburn Rovers
2011-01-01,Tottenham,Fulham,1,0,H,1,0,H,M Jones,13,12,9,4,5,1,11,9,2,1,0,0,1.4,4.5,8.5,2010-11,Tottenham Hotspur,Fulham
2011-01-01,West Brom,Man United,1,2,A,1,1,D,C Foy,17,5,8,3,4,5,8,13,1,3,0,0,6.0,4.2,1.53,2010-11,West Bromwich Albion,Manchester United
2011-01-01,West Ham,Wolves,2,0,H,0,0,D,L Probert,11,15,6,10,5,10,7,14,0,1,0,0,2.0,3.4,3.8,2010-11,West Ham United,Wolverhampton Wanderers
2011-01-02,Chelsea,Aston Villa,3,3,D,1,1,D,L Mason,15,16,10,10,9,6,17,11,2,7,0,0,1.25,5.5,13.0,2010-11,Chelsea,Aston Villa
2011-01-02,Wigan,Newcastle,0,1,A,0,1,A,H Webb,9,13,4,5,3,3,15,14,2,2,0,0,2.5,3.2,2.9,2010-11,Wigan Athletic,Newcastle United
2011-01-04,Blackpool,Birmingham,1,2,A,0,1,A,J Moss,19,11,13,7,3,7,9,6,0,1,0,0,2.3,3.25,3.25,2010-11,Blackpool,Birmingham City
2011-01-04,Fulham,West Brom,3,0,H,1,0,H,M Atkinson,12,12,6,4,7,4,7,9,0,1,0,0,2.2,3.25,3.4,2010-11,Fulham,West Bromwich Albion
2011-01-04,Man United,Stoke,2,1,H,1,0,H,M Clattenburg,18,5,7,1,6,1,6,11,0,0,0,0,1.25,5.75,12.0,2010-11,Manchester United,Stoke City
2011-01-05,Arsenal,Man City,0,0,D,0,0,D,M Jones,13,5,8,0,7,2,6,12,0,2,1,1,1.91,3.6,4.0,2010-11,Arsenal,Manchester City
2011-01-05,Aston Villa,Sunderland,0,1,A,0,0,D,P Walton,8,11,2,5,5,9,9,12,3,3,1,1,2.2,3.25,3.4,2010-11,Aston Villa,Sunderland
2011-01-05,Blackburn,Liverpool,3,1,H,2,0,H,A Marriner,10,13,4,9,0,7,14,13,1,1,0,0,3.4,3.25,2.2,2010-11,Blackburn Rovers,Liverpool
2011-01-05,Bolton,Wigan,1,1,D,0,0,D,P Dowd,14,10,7,7,8,4,9,8,0,4,0,0,1.73,3.6,5.0,2010-11,Bolton Wanderers,Wigan Athletic
2011-01-05,Everton,Tottenham,2,1,H,1,1,D,L Probert,19,13,12,5,4,3,16,12,1,0,0,0,2.63,3.25,2.75,2010-11,Everton,Tottenham Hotspur
2011-01-05,Newcastle,West Ham,5,0,H,3,0,H,M Dean,11,13,7,6,4,3,10,10,0,4,0,0,1.83,3.6,4.33,2010-11,Newcastle United,West Ham United
2011-01-05,Wolves,Chelsea,1,0,H,1,0,H,M Halsey,3,17,2,8,4,9,15,12,0,1,0,0,8.0,4.2,1.44,2010-11,Wolverhampton Wanderers,Chelsea
2011-01-12,Blackpool,Liverpool,2,1,H,1,1,D,M Oliver,13,10,9,6,3,3,6,13,1,3,0,0,3.8,3.75,1.91,2010-11,Blackpool,Liverpool
2011-01-15,Chelsea,Blackburn,2,0,H,0,0,D,M Atkinson,27,3,11,2,14,1,10,6,1,0,0,0,1.29,5.5,11.0,2010-11,Chelsea,Blackburn Rovers
2011-01-15,Man City,Wolves,4,3,H,1,1,D,L Mason,15,10,12,7,11,8,9,9,0,0,0,0,1.33,5.0,10.0,2010-11,Manchester City,Wolverhampton Wanderers
2011-01-15,Stoke,Bolton,2,0,H,1,0,H,M Oliver,12,13,5,6,5,5,8,13,0,2,0,0,2.1,3.25,3.75,2010-11,Stoke City,Bolton Wanderers
2011-01-15,West Brom,Blackpool,3,2,H,1,1,D,S Attwell,18,9,11,2,4,4,10,11,1,2,0,0,1.8,3.6,4.5,2010-11,West Bromwich Albion,Blackpool
2011-01-15,West Ham,Arsenal,0,3,A,0,2,A,A Marriner,7,19,6,13,4,10,8,7,1,0,0,0,6.0,4.0,1.57,2010-11,West Ham United,Arsenal
2011-01-15,Wigan,Fulham,1,1,D,0,0,D,A Taylor,8,14,5,5,3,11,21,7,4,2,0,0,2.5,3.25,2.88,2010-11,Wigan Athletic,Fulham
2011-01-16,Birmingham,Aston Villa,1,1,D,0,0,D,M Clattenburg,14,13,4,3,5,7,14,14,1,2,0,0,2.4,3.2,3.1,2010-11,Birmingham City,Aston Villa
2011-01-16,Liverpool,Everton,2,2,D,1,0,H,P Dowd,19,10,14,5,10,6,16,17,3,0,0,0,2.2,3.2,3.5,2010-11,Liverpool,Everton
2011-01-16,Sunderland,Newcastle,1,1,D,0,0,D,H Webb,10,9,7,2,4,6,17,5,1,1,0,0,2.2,3.25,3.4,2010-11,Sunderland,Newcastle United
2011-01-16,Tottenham,Man United,0,0,D,0,0,D,M Dean,16,7,6,4,8,2,9,18,2,4,0,1,2.88,3.3,2.5,2010-11,Tottenham Hotspur,Manchester United
2011-01-22,Arsenal,Wigan,3,0,H,1,0,H,K Friend,23,3,15,1,8,1,6,14,0,1,0,1,1.2,6.5,15.0,2010-11,Arsenal,Wigan Athletic
2011-01-22,Aston Villa,Man City,1,0,H,1,0,H,H Webb,10,24,8,14,2,13,11,11,1,1,0,0,3.5,3.4,2.1,2010-11,Aston Villa,Manchester City
2011-01-22,Blackpool,Sunderland,1,2,A,0,2,A,L Mason,13,11,7,6,10,4,13,9,2,0,0,0,2.5,3.25,2.88,2010-11,Blackpool,Sunderland
2011-01-22,Everton,West Ham,2,2,D,0,1,A,P Walton,11,13,6,5,12,2,8,12,1,2,0,1,1.5,4.0,7.5,2010-11,Everton,West Ham United
2011-01-22,Fulham,Stoke,2,0,H,1,0,H,S Attwell,10,9,7,1,3,2,11,10,1,1,0,1,2.2,3.2,3.5,2010-11,Fulham,Stoke City
2011-01-22,Man United,Birmingham,5,0,H,3,0,H,M Jones,23,6,9,1,10,3,10,5,0,0,0,0,1.2,6.5,15.0,2010-11,Manchester United,Birmingham City
2011-01-22,Newcastle,Tottenham,1,1,D,0,0,D,M Halsey,13,14,6,9,1,4,13,7,0,0,0,0,3.5,3.4,2.1,2010-11,Newcastle United,Tottenham Hotspur
2011-01-22,Wolves,Liverpool,0,3,A,0,1,A,M Atkinson,11,15,4,10,5,4,6,17,0,3,0,0,3.4,3.2,2.25,2010-11,Wolverhampton Wanderers,Liverpool
2011-01-23,Blackburn,West Brom,2,0,H,1,0,H,M Clattenburg,17,24,12,20,9,9,4,6,0,1,0,0,2.25,3.3,3.25,2010-11,Blackburn Rovers,West Bromwich Albion
2011-01-24,Bolton,Chelsea,0,4,A,0,2,A,C Foy,11,14,8,11,4,3,7,4,0,0,0,0,6.0,3.75,1.62,2010-11,Bolton Wanderers,Chelsea
2011-01-25,Blackpool,Man United,2,3,A,2,0,H,P Walton,6,17,4,13,6,7,10,10,1,2,0,0,8.0,5.0,1.36,2010-11,Blackpool,Manchester United
2011-01-25,Wigan,Aston Villa,1,2,A,0,0,D,J Moss,19,11,8,10,7,4,9,13,2,3,0,0,3.2,3.25,2.3,2010-11,Wigan Athletic,Aston Villa
2011-01-26,Liverpool,Fulham,1,0,H,0,0,D,L Probert,11,12,7,8,6,2,11,10,0,0,0,0,1.53,3.8,7.0,2010-11,Liverpool,Fulham
2011-02-01,Arsenal,Everton,2,1,H,0,1,A,L Mason,19,4,10,4,5,7,12,14,3,5,0,0,1.4,4.5,8.5,2010-11,Arsenal,Everton
2011-02-01,Man United,Aston Villa,3,1,H,2,0,H,C Foy,18,9,11,5,5,5,6,6,0,0,0,0,1.33,5.0,9.5,2010-11,Manchester United,Aston Villa
2011-02-01,Sunderland,Chelsea,2,4,A,2,2,D,M Halsey,4,21,3,14,0,6,10,10,1,2,0,0,5.5,3.6,1.67,2010-11,Sunderland,Chelsea
2011-02-01,West Brom,Wigan,2,2,D,1,2,A,P Dowd,21,11,10,7,8,5,13,12,4,5,0,0,1.73,3.6,5.0,2010-11,West Bromwich Albion,Wigan Athletic
2011-02-02,Birmingham,Man City,2,2,D,1,2,A,K Friend,14,12,7,9,6,4,9,12,0,2,0,0,4.5,3.5,1.83,2010-11,Birmingham City,Manchester City
2011-02-02,Blackburn,Tottenham,0,1,A,0,1,A,A Marriner,17,6,9,5,4,4,14,11,2,1,0,0,3.25,3.4,2.2,2010-11,Blackburn Rovers,Tottenham Hotspur
2011-02-02,Blackpool,West Ham,1,3,A,1,3,A,S Attwell,13,12,8,10,10,7,9,12,0,1,0,0,2.38,3.3,3.0,2010-11,Blackpool,West Ham United
2011-02-02,Bolton,Wolves,1,0,H,0,0,D,P Walton,13,11,8,5,8,3,16,8,1,3,0,0,1.83,3.5,4.5,2010-11,Bolton Wanderers,Wolverhampton Wanderers
2011-02-02,Fulham,Newcastle,1,0,H,0,0,D,M Jones,11,4,9,3,4,7,14,19,0,3,0,0,2.1,3.3,3.6,2010-11,Fulham,Newcastle United
2011-02-02,Liverpool,Stoke,2,0,H,0,0,D,A Taylor,13,6,9,1,7,0,6,8,1,4,0,0,1.62,3.75,6.0,2010-11,Liverpool,Stoke City
2011-02-05,Aston Villa,Fulham,2,2,D,1,0,H,L Mason,10,13,5,9,3,6,15,11,3,2,0,0,1.91,3.4,4.2,2010-11,Aston Villa,Fulham
2011-02-05,Everton,Blackpool,5,3,H,1,1,D,K Friend,23,11,16,7,9,5,8,17,0,1,0,0,1.44,4.5,7.0,2010-11,Everton,Blackpool
2011-02-05,Man City,West Brom,3,0,H,3,0,H,M Atkinson,13,17,9,9,8,8,13,10,1,2,0,0,1.4,4.5,8.5,2010-11,Manchester City,West Bromwich Albion
2011-02-05,Newcastle,Arsenal,4,4,D,0,4,A,P Dowd,16,13,8,10,12,6,13,15,2,3,0,1,5.0,4.0,1.67,2010-11,Newcastle United,Arsenal
2011-02-05,Stoke,Sunderland,3,2,H,1,1,D,L Probert,18,11,9,7,12,4,7,15,1,3,0,0,2.1,3.2,3.75,2010-11,Stoke City,Sunderland
2011-02-05,Tottenham,Bolton,2,1,H,1,0,H,M Clattenburg,13,8,7,3,6,7,13,11,1,3,0,0,1.57,4.0,6.0,2010-11,Tottenham Hotspur,Bolton Wanderers
2011-02-05,Wigan,Blackburn,4,3,H,1,1,D,M Dean,11,9,7,5,4,9,11,12,1,2,0,0,2.5,3.25,2.9,2010-11,Wigan Athletic,Blackburn Rovers
2011-02-05,Wolves,Man United,2,1,H,2,1,H,M Oliver,6,14,5,7,4,6,6,11,2,2,0,0,8.5,4.5,1.4,2010-11,Wolverhampton Wanderers,Manchester United
2011-02-06,Chelsea,Liverpool,0,1,A,0,0,D,A Marriner,14,7,4,4,4,3,9,9,1,1,0,0,1.62,4.0,5.5,2010-11,Chelsea,Liverpool
2011-02-06,West Ham,Birmingham,0,1,A,0,0,D,C Foy,16,9,9,3,5,5,18,13,3,1,0,0,2.0,3.5,3.75,2010-11,West Ham United,Birmingham City
2011-02-12,Arsenal,Wolves,2,0,H,1,0,H,C Foy,17,2,8,0,3,6,15,9,0,1,0,0,1.22,6.0,15.0,2010-11,Arsenal,Wolverhampton Wanderers
2011-02-12,Birmingham,Stoke,1,0,H,0,0,D,M Halsey,10,15,4,5,3,5,15,14,1,0,0,0,2.5,3.2,2.9,2010-11,Birmingham City,Stoke City
2011-02-12,Blackburn,Newcastle,0,0,D,0,0,D,S Attwell,4,12,0,6,2,11,11,11,1,3,0,0,2.1,3.4,3.5,2010-11,Blackburn Rovers,Newcastle United
2011-02-12,Blackpool,Aston Villa,1,1,D,1,1,D,H Webb,14,7,5,4,4,8,13,14,2,1,0,1,3.25,3.4,2.2,2010-11,Blackpool,Aston Villa
2011-02-12,Liverpool,Wigan,1,1,D,1,0,H,K Friend,13,8,5,2,8,5,11,17,1,3,0,0,1.36,4.75,9.0,2010-11,Liverpool,Wigan Athletic
2011-02-12,Man United,Man City,2,1,H,1,0,H,A Marriner,11,13,6,8,4,7,15,13,2,2,0,0,1.73,3.6,5.0,2010-11,Manchester United,Manchester City
2011-02-12,Sunderland,Tottenham,1,2,A,1,1,D,M Jones,16,11,10,5,2,3,14,12,2,4,0,0,2.75,3.25,2.6,2010-11,Sunderland,Tottenham Hotspur
2011-02-12,West Brom,West Ham,3,3,D,3,0,H,L Mason,15,18,11,11,4,9,12,13,2,3,0,0,1.91,3.6,4.0,2010-11,West Bromwich Albion,West Ham United
2011-02-13,Bolton,Everton,2,0,H,1,0,H,L Probert,11,9,5,4,4,4,15,12,1,0,0,0,2.75,3.25,2.6,2010-11,Bolton Wanderers,Everton
2011-02-14,Fulham,Chelsea,0,0,D,0,0,D,M Dean,12,23,8,9,4,6,10,13,2,1,0,0,5.0,3.6,1.73,2010-11,Fulham,Chelsea
2011-02-15,Birmingham,Newcastle,0,2,A,0,1,A,L Mason,11,10,5,7,4,6,13,14,1,3,0,0,2.6,3.2,2.8,2010-11,Birmingham City,Newcastle United
2011-02-20,West Brom,Wolves,1,1,D,0,1,A,M Dean,19,6,11,2,12,1,6,6,0,0,0,0,1.85,3.4,4.5,2010-11,West Bromwich Albion,Wolverhampton Wanderers
2011-02-22,Blackpool,Tottenham,3,1,H,2,0,H,C Foy,8,25,4,10,1,7,11,8,2,0,0,0,4.0,3.6,1.91,2010-11,Blackpool,Tottenham Hotspur
2011-02-23,Arsenal,Stoke,1,0,H,1,0,H,P Walton,9,7,4,4,5,3,8,9,1,2,0,0,1.3,5.25,10.0,2010-11,Arsenal,Stoke City
2011-02-26,Aston Villa,Blackburn,4,1,H,0,0,D,M Atkinson,17,5,10,2,10,2,4,12,0,3,0,1,1.73,3.6,5.0,2010-11,Aston Villa,Blackburn Rovers
2011-02-26,Everton,Sunderland,2,0,H,2,0,H,S Attwell,17,12,9,7,4,1,11,8,0,0,0,0,1.73,3.6,5.0,2010-11,Everton,Sunderland
2011-02-26,Newcastle,Bolton,1,1,D,1,1,D,C Foy,13,17,6,10,3,6,7,11,0,2,1,0,2.1,3.25,3.75,2010-11,Newcastle United,Bolton Wanderers
2011-02-26,Wigan,Man United,0,4,A,0,1,A,M Clattenburg,10,14,4,9,8,4,13,11,0,1,0,0,6.5,4.0,1.53,2010-11,Wigan Athletic,Manchester United
2011-02-26,Wolves,Blackpool,4,0,H,1,0,H,N Swarbrick,15,2,11,1,11,4,16,10,1,1,0,1,1.83,3.6,4.33,2010-11,Wolverhampton Wanderers,Blackpool
2011-02-27,Man City,Fulham,1,1,D,1,0,H,P Walton,14,11,4,5,10,1,17,13,1,2,0,0,1.5,4.0,7.5,2010-11,Manchester City,Fulham
2011-02-27,West Ham,Liverpool,3,1,H,2,0,H,M Halsey,17,12,11,8,6,8,10,8,0,1,0,0,3.4,3.3,2.2,2010-11,West Ham United,Liverpool
2011-02-28,Stoke,West Brom,1,1,D,0,0,D,M Oliver,6,16,3,11,4,0,17,14,2,2,0,0,1.91,3.4,4.2,2010-11,Stoke City,West Bromwich Albion
2011-03-01,Chelsea,Man United,2,1,H,0,1,A,M Atkinson,17,12,11,7,10,2,11,14,3,2,0,1,2.2,3.2,3.6,2010-11,Chelsea,Manchester United
2011-03-05,Arsenal,Sunderland,0,0,D,0,0,D,A Taylor,14,6,7,3,5,6,13,10,3,3,0,0,1.44,4.33,7.5,2010-11,Arsenal,Sunderland
2011-03-05,Birmingham,West Brom,1,3,A,0,0,D,M Jones,9,9,4,5,7,3,8,10,3,1,0,0,2.38,3.2,3.1,2010-11,Birmingham City,West Bromwich Albion
2011-03-05,Bolton,Aston Villa,3,2,H,1,1,D,K Friend,15,10,9,6,8,5,18,11,5,2,0,0,2.25,3.4,3.2,2010-11,Bolton Wanderers,Aston Villa
2011-03-05,Fulham,Blackburn,3,2,H,1,1,D,M Clattenburg,15,12,11,9,9,7,12,17,2,3,0,0,1.73,3.6,5.0,2010-11,Fulham,Blackburn Rovers
2011-03-05,Man City,Wigan,1,0,H,1,0,H,S Attwell,7,12,3,5,4,6,17,8,3,1,0,0,1.36,4.75,9.0,2010-11,Manchester City,Wigan Athletic
2011-03-05,Newcastle,Everton,1,2,A,1,2,A,H Webb,10,13,8,8,5,4,12,14,2,4,0,0,2.6,3.2,2.8,2010-11,Newcastle United,Everton
2011-03-05,West Ham,Stoke,3,0,H,2,0,H,A Marriner,15,7,10,5,7,3,9,10,0,3,0,0,2.25,3.3,3.25,2010-11,West Ham United,Stoke City
2011-03-06,Liverpool,Man United,3,1,H,2,0,H,P Dowd,17,12,10,7,6,4,12,12,2,3,0,0,2.8,3.2,2.6,2010-11,Liverpool,Manchester United
2011-03-06,Wolves,Tottenham,3,3,D,2,2,D,M Halsey,13,15,4,10,7,4,10,11,0,3,0,0,3.0,3.3,2.38,2010-11,Wolverhampton Wanderers,Tottenham Hotspur
2011-03-07,Blackpool,Chelsea,1,3,A,0,1,A,M Dean,14,18,5,11,3,13,5,8,0,0,0,0,10.0,5.5,1.3,2010-11,Blackpool,Chelsea
2011-03-09,Everton,Birmingham,1,1,D,1,1,D,P Walton,17,5,11,3,9,1,8,12,1,3,0,0,1.53,4.0,6.5,2010-11,Everton,Birmingham City
2011-03-19,Aston Villa,Wolves,0,1,A,0,1,A,P Dowd,11,8,5,5,8,3,15,19,1,3,0,0,1.83,3.5,4.5,2010-11,Aston Villa,Wolverhampton Wanderers
2011-03-19,Blackburn,Blackpool,2,2,D,0,2,A,H Webb,24,8,7,6,8,3,15,12,1,1,0,0,1.8,3.6,4.5,2010-11,Blackburn Rovers,Blackpool
2011-03-19,Everton,Fulham,2,1,H,1,0,H,M Oliver,16,12,12,6,7,5,15,19,2,0,0,0,2.0,3.25,4.0,2010-11,Everton,Fulham
2011-03-19,Man United,Bolton,1,0,H,0,0,D,A Marriner,14,11,8,6,12,5,8,11,0,0,1,0,1.36,4.75,9.0,2010-11,Manchester United,Bolton Wanderers
2011-03-19,Stoke,Newcastle,4,0,H,1,0,H,L Mason,8,14,6,9,3,7,16,9,1,1,0,0,2.2,3.25,3.4,2010-11,Stoke City,Newcastle United
2011-03-19,Tottenham,West Ham,0,0,D,0,0,D,M Dean,26,11,14,5,6,2,6,13,0,4,0,0,1.57,4.0,6.0,2010-11,Tottenham Hotspur,West Ham United
2011-03-19,West Brom,Arsenal,2,2,D,1,0,H,S Attwell,4,18,3,11,2,7,9,7,1,3,0,0,5.0,3.6,1.73,2010-11,West Bromwich Albion,Arsenal
2011-03-19,Wigan,Birmingham,2,1,H,1,1,D,L Probert,16,7,13,4,9,4,13,13,3,1,0,0,2.1,3.3,3.6,2010-11,Wigan Athletic,Birmingham City
2011-03-20,Chelsea,Man City,2,0,H,0,0,D,C Foy,16,5,11,2,5,1,16,13,2,5,0,0,1.62,3.75,6.0,2010-11,Chelsea,Manchester City
2011-03-20,Sunderland,Liverpool,0,2,A,0,1,A,K Friend,3,10,1,4,3,6,11,7,3,3,1,0,2.63,3.2,2.75,2010-11,Sunderland,Liverpool
2011-04-02,Arsenal,Blackburn,0,0,D,0,0,D,P Dowd,19,7,11,2,11,4,10,9,1,2,0,1,1.25,6.0,11.0,2010-11,Arsenal,Blackburn Rovers
2011-04-02,Birmingham,Bolton,2,1,H,1,0,H,M Oliver,9,19,6,12,8,9,11,16,0,2,0,0,2.5,3.25,2.88,2010-11,Birmingham City,Bolton Wanderers
